date,demand
2017-08-27,37285.31
2017-08-28,28005.07
2017-08-29,28093.11
2017-08-30,27836.43
2017-08-31,23143.93
2017-09-01,33656.04
2017-09-02,48577.46
2017-09-03,44042.48
2017-09-04,55902.02
2017-09-05,27220.66
2017-09-06,32438.14
2017-09-07,14539.89
2017-09-08,13504.47
2017-09-09,27199.14
2017-09-10,28491.01
2017-09-11,14791.19
2017-09-12,13582.21
2017-09-13,13498.53
2017-09-14,12797.13
2017-09-15,15863.24
2017-09-16,20978.44
2017-09-17,24594.39
2017-09-18,12645.72
2017-09-19,12056.26
2017-09-20,11072.83
2017-09-21,16254.56
2017-09-22,20373.46
2017-09-23,26066.07
2017-09-24,23307.49
2017-09-25,14636.82
2017-09-26,12086.17
2017-09-27,10202.68
2017-09-28,12863.93
2017-09-29,19194.09
2017-09-30,33671.61
2017-10-01,34908.16
2017-10-02,12202.41
2017-10-03,11753.08
2017-10-04,12513.1
2017-10-05,12609.65
2017-10-06,21118.55
2017-10-07,30280.5
2017-10-08,28982.16
2017-10-09,32002.1
2017-10-10,11776.91
2017-10-11,11674.88
2017-10-12,16857.44
2017-10-13,16616.89
2017-10-14,32865.25
2017-10-15,31037.62
2017-10-16,16588.95
2017-10-17,17733.89
2017-10-18,18697.32
2017-10-19,13940.03
2017-10-20,16482.48
2017-10-21,28875.24
2017-10-22,25173.94
2017-10-23,10971.09
2017-10-24,14755.26
2017-10-25,15113.34
2017-10-26,16123.63
2017-10-27,21270.71
2017-10-28,33983.73
2017-10-29,33620.89
2017-10-30,15514.92
2017-10-31,12402.05
2017-11-01,13952.02
2017-11-02,12063.61
2017-11-03,17349.77
2017-11-04,35976.05
2017-11-05,36062.63
2017-11-06,15820.86
2017-11-07,23274.25
2017-11-08,21154.54
2017-11-09,19981.27
2017-11-10,35453.2
2017-11-11,56791.9
2017-11-12,53017.63
2017-11-13,20078.51
2017-11-14,18214.73
2017-11-15,19533.44
2017-11-16,18922.49
2017-11-17,22994.19
2017-11-18,41699.81
2017-11-19,46396.7
2017-11-20,21487.8
2017-11-21,28254.26
2017-11-22,43781.09
2017-11-23,75561.17
2017-11-24,144642.31
2017-11-25,67783.47
2017-11-26,45000.73
2017-11-27,24658.83
2017-11-28,16791.49
2017-11-29,15232.26
2017-11-30,14422.06
2017-12-01,21494.79
2017-12-02,32326.48
2017-12-03,37957.85
2017-12-04,19621.84
2017-12-05,20146.18
2017-12-06,26987.59
2017-12-07,23833.59
2017-12-08,31193.86
2017-12-09,50917.85
2017-12-10,51322.38
2017-12-11,29444.67
2017-12-12,28601.96
2017-12-13,30506.66
2017-12-14,33005.7
2017-12-15,44742.58
2017-12-16,68798.38
2017-12-17,69719.83
2017-12-18,55159.25
2017-12-19,54459.77
2017-12-20,56913.15
2017-12-21,58423.74
2017-12-22,73522.66
2017-12-23,85045.84
2017-12-24,52957.31
2017-12-25,100
2017-12-26,46048.59
2017-12-27,37210.91
2017-12-28,34971.31
2017-12-29,38875.41
2017-12-30,40044.87
2017-12-31,27663.79
2018-01-01,16193.08
2018-01-02,17696.3
2018-01-03,15841.99
2018-01-04,6676.24
2018-01-05,14193.61
2018-01-06,21694.23
2018-01-07,21614.16
2018-01-08,11435.66
2018-01-09,10562.5
2018-01-10,10497.51
2018-01-11,10363.4
2018-01-12,15241.59
2018-01-13,25145.45
2018-01-14,23978.68
2018-01-15,23296.22
2018-01-16,8906.6
2018-01-17,8397.34
2018-01-18,11191.26
2018-01-19,10655.46
2018-01-20,23473.05
2018-01-21,18655.66
2018-01-22,9674.17
2018-01-23,10400.02
2018-01-24,11863.71
2018-01-25,10204.81
2018-01-26,15057.75
2018-01-27,26643.39
2018-01-28,19774.75
2018-01-29,10985.32
2018-01-30,6773.98
2018-01-31,8528.8
2018-02-01,8810.95
2018-02-02,8703.75
2018-02-03,17948.63
2018-02-04,17167.12
2018-02-05,8046.82
2018-02-06,8904.35
2018-02-07,8241.4
2018-02-08,10046.68
2018-02-09,14248.08
2018-02-10,27419.66
2018-02-11,23710.85
2018-02-12,14379.9
2018-02-13,13009.84
2018-02-14,12773.34
2018-02-15,10881.53
2018-02-16,17004.09
2018-02-17,24388.66
2018-02-18,24846.54
2018-02-19,20066.02
2018-02-20,14590.62
2018-02-21,17309.41
2018-02-22,15503.65
2018-02-23,20712.3
2018-02-24,30592.1
2018-02-25,24159.74
2018-02-26,15575.76
2018-02-27,10380.7
2018-02-28,9897.07
2018-03-01,12211.31
2018-03-02,13441.4
2018-03-03,28869.68
2018-03-04,31625.07
2018-03-05,9018.07
2018-03-06,7796.42
2018-03-07,7591.77
2018-03-08,10701.76
2018-03-09,16698.7
2018-03-10,31378.15
2018-03-11,30604.15
2018-03-12,14313.94
2018-03-13,11389.87
2018-03-14,12457.94
2018-03-15,12496.94
2018-03-16,20046.67
2018-03-17,40494.85
2018-03-18,35892.2
2018-03-19,14167.6
2018-03-20,13304.4
2018-03-21,3342.67
2018-03-22,13032.65
2018-03-23,16489.13
2018-03-24,32830.03
2018-03-25,29314.51
2018-03-26,16637.77
2018-03-27,13580.68
2018-03-28,18667.21
2018-03-29,20971.59
2018-03-30,29724.95
2018-03-31,37086.12
2018-04-01,100
2018-04-02,27758.34
2018-04-03,25667
2018-04-04,23446.68
2018-04-05,20995.16
2018-04-06,25700.44
2018-04-07,30238
2018-04-08,27161.88
2018-04-09,11696.99
2018-04-10,13861.99
2018-04-11,16471.2
2018-04-12,14254.15
2018-04-13,18010.12
2018-04-14,34283.42
2018-04-15,35528.95
2018-04-16,11078.37
2018-04-17,12093.04
2018-04-18,11746.56
2018-04-19,13662.96
2018-04-20,16655.4
2018-04-21,29277.28
2018-04-22,27669.44
2018-04-23,13231.25
2018-04-24,12792.84
2018-04-25,12702.41
2018-04-26,14422.22
2018-04-27,18487.46
2018-04-28,36480.32
2018-04-29,32318.73
2018-04-30,13358.25
2018-05-01,12492.49
2018-05-02,13239.58
2018-05-03,13461.96
2018-05-04,18834.23
2018-05-05,35942.94
2018-05-06,33362.82
2018-05-07,16094.77
2018-05-08,14705.34
2018-05-09,15043.86
2018-05-10,14199.16
2018-05-11,21175.26
2018-05-12,36511.82
2018-05-13,30193.52
2018-05-14,15754.94
2018-05-15,11890.24
2018-05-16,11900.07
2018-05-17,14728.2
2018-05-18,19324.98
2018-05-19,34112.05
2018-05-20,32054.12
2018-05-21,14946.8
2018-05-22,14723.97
2018-05-23,14472.47
2018-05-24,18577.32
2018-05-25,25340.15
2018-05-26,42067.37
2018-05-27,40195.46
2018-05-28,44041.91
2018-05-29,16958.31
2018-05-30,13274.88
2018-05-31,14237.6
2018-06-01,18203.9
2018-06-02,33018.46
2018-06-03,31619.23
2018-06-04,16753.49
2018-06-05,19002.91
2018-06-06,14279.77
2018-06-07,20828.4
2018-06-08,20606.72
2018-06-09,31668.11
2018-06-10,29522.14
2018-06-11,22631.03
2018-06-12,17362.38
2018-06-13,16133.21
2018-06-14,22526.17
2018-06-15,25003.14
2018-06-16,36013.12
2018-06-17,28292.13
2018-06-18,19712.98
2018-06-19,18696.24
2018-06-20,20067.22
2018-06-21,19269.22
2018-06-22,17713.48
2018-06-23,34192.2
2018-06-24,26080.66
2018-06-25,20883.27
2018-06-26,16480.08
2018-06-27,16121.1
2018-06-28,24980.47
2018-06-29,23565.08
2018-06-30,32028.99
2018-07-01,32204.23
2018-07-02,23597.73
2018-07-03,25601.02
2018-07-04,27669.09
2018-07-05,20574.21
2018-07-06,23904.06
2018-07-07,30027.96
2018-07-08,29643.4
2018-07-09,19235.04
2018-07-10,16653.41
2018-07-11,15257.15
2018-07-12,16202.31
2018-07-13,21920.69
2018-07-14,29087.66
2018-07-15,25848.7
2018-07-16,18070.83
2018-07-17,16411.81
2018-07-18,18228.04
2018-07-19,16863.78
2018-07-20,20746.04
2018-07-21,29847.09
2018-07-22,28185.06
2018-07-23,20812.27
2018-07-24,16499
2018-07-25,20546.31
2018-07-26,20504.99
2018-07-27,22129.69
2018-07-28,32667.28
2018-07-29,27418.81
2018-07-30,20070.49
2018-07-31,17525.23
2018-08-01,20960.81
2018-08-02,17118.83
2018-08-03,26198.77
2018-08-04,36562.85
2018-08-05,26319.26
2018-08-06,20776.8
2018-08-07,17532.07
2018-08-08,20441.67
2018-08-09,19619.97
2018-08-10,21531.82
2018-08-11,39430.84
2018-08-12,32730.14
2018-08-13,20600.56
2018-08-14,19068.48
2018-08-15,20375.01
2018-08-16,19978.95
2018-08-17,24019.62
2018-08-18,35348.78
2018-08-19,38023.01
2018-08-20,26587.47
2018-08-21,25441.17
2018-08-22,25986.36
2018-08-23,22825.47
2018-08-24,34651.28
2018-08-25,39775.6
2018-08-26,35627.67
2018-08-27,28344.53
2018-08-28,22909.48
2018-08-29,26677.07
2018-08-30,26050.97
2018-08-31,33354.36
2018-09-01,52394.27
2018-09-02,50836.54
2018-09-03,64864.11
2018-09-04,38835.75
2018-09-05,12784.03
2018-09-06,10617.23
2018-09-07,14517.25
2018-09-08,28761.71
2018-09-09,34762.65
2018-09-10,26199.22
2018-09-11,19942.06
2018-09-12,11740.95
2018-09-13,13562.8
2018-09-14,12611.21
2018-09-15,28594.3
2018-09-16,24748.44
2018-09-17,13503.23
2018-09-18,15117.85
2018-09-19,19888.92
2018-09-20,10781.59
2018-09-21,16046.07
2018-09-22,34134.83
2018-09-23,32823.18
2018-09-24,18060.12
2018-09-25,17493.72
2018-09-26,15438.2
2018-09-27,16493.43
2018-09-28,28350
2018-09-29,39416.17
2018-09-30,36551.23
2018-10-01,18083.67
2018-10-02,12581.29
2018-10-03,12611.5
2018-10-04,14425.1
2018-10-05,19992.49
2018-10-06,30271.38
2018-10-07,30033.72
2018-10-08,32686.03
2018-10-09,11876.65
2018-10-10,12590.8
2018-10-11,16369.23
2018-10-12,19356.84
2018-10-13,43966.77
2018-10-14,49879.23
2018-10-15,17751.51
2018-10-16,19177.09
2018-10-17,20511.74
2018-10-18,21751.68
2018-10-19,23285.56
2018-10-20,47847.14
2018-10-21,52344.98
2018-10-22,21631.86
2018-10-23,19119.88
2018-10-24,21679.91
2018-10-25,18506.57
2018-10-26,24804.69
2018-10-27,48320.64
2018-10-28,50075.41
2018-10-29,17358.87
2018-10-30,20373.9
2018-10-31,12148.4
2018-11-01,13322
2018-11-02,15648.25
2018-11-03,34599.87
2018-11-04,38967.62
2018-11-05,16249.85
2018-11-06,20649.7
2018-11-07,14903.01
2018-11-08,13545.21
2018-11-09,16713.81
2018-11-10,49180.69
2018-11-11,55651.72
2018-11-12,33927.94
2018-11-13,20159.82
2018-11-14,21439.6
2018-11-15,17211.94
2018-11-16,25369.08
2018-11-17,52368.92
2018-11-18,61605.42
2018-11-19,23790.34
2018-11-20,29961.13
2018-11-21,54591.39
2018-11-22,128149.69
2018-11-23,224785.03
2018-11-24,86130.68
2018-11-25,71747.87
2018-11-26,23576.85
2018-11-27,16560.65
2018-11-28,15945.12
2018-11-29,20077.86
2018-11-30,25677.11
2018-12-01,36958.08
2018-12-02,36453.81
2018-12-03,16914.15
2018-12-04,20144.23
2018-12-05,22604.92
2018-12-06,25295.25
2018-12-07,26759.13
2018-12-08,54014.14
2018-12-09,54120.79
2018-12-10,28839.79
2018-12-11,32017
2018-12-12,26521.09
2018-12-13,24162.49
2018-12-14,37273.04
2018-12-15,67235.22
2018-12-16,73263.58
2018-12-17,47835.71
2018-12-18,58530.33
2018-12-19,66608.76
2018-12-20,66550.44
2018-12-21,81197.42
2018-12-22,112192.48
2018-12-23,117653.3
2018-12-24,72417.26
2018-12-25,100
2018-12-26,54555.55
2018-12-27,43932.34
2018-12-28,38800.06
2018-12-29,50105.48
2018-12-30,49421.09
2018-12-31,31505.68
2019-01-01,22122.72
2019-01-02,24458.77
2019-01-03,21487.9
2019-01-04,18235.21
2019-01-05,30272.42
2019-01-06,30129
2019-01-07,12649.62
2019-01-08,13481.02
2019-01-09,12003.43
2019-01-10,12331.83
2019-01-11,15754.59
2019-01-12,30533.62
2019-01-13,24660.59
2019-01-14,15577.61
2019-01-15,12901.24
2019-01-16,12353.8
2019-01-17,13776.32
2019-01-18,18371.42
2019-01-19,24519.62
2019-01-20,22775.16
2019-01-21,18361.48
2019-01-22,13900.47
2019-01-23,13497.41
2019-01-24,11773.77
2019-01-25,15822.89
2019-01-26,25919.87
2019-01-27,23244.73
2019-01-28,12259.52
2019-01-29,9813.05
2019-01-30,7668.22
2019-01-31,10340.88
2019-02-01,9083.23
2019-02-02,22789.22
2019-02-03,20072.03
2019-02-04,9582.16
2019-02-05,14586.68
2019-02-06,9321.33
2019-02-07,9176.78
2019-02-08,15662.54
2019-02-09,28585.61
2019-02-10,26854.71
2019-02-11,9737
2019-02-12,13427.11
2019-02-13,15629.49
2019-02-14,16276.74
2019-02-15,15990.07
2019-02-16,28318.3
2019-02-17,26998.91
2019-02-18,24549.54
2019-02-19,14785.93
2019-02-20,13037.18
2019-02-21,16745.91
2019-02-22,21846.23
2019-02-23,28793.06
2019-02-24,23566.76
2019-02-25,12597.15
2019-02-26,9452.06
2019-02-27,10552.95
2019-02-28,12027.1
2019-03-01,16414.67
2019-03-02,28646.93
2019-03-03,27886.99
2019-03-04,13898.57
2019-03-05,9191.69
2019-03-06,8294.53
2019-03-07,8539.67
2019-03-08,13580.25
2019-03-09,30873.97
2019-03-10,25056.23
2019-03-11,12793.66
2019-03-12,10436.19
2019-03-13,12205.61
2019-03-14,13139.03
2019-03-15,19072.39
2019-03-16,35561.35
2019-03-17,34237.05
2019-03-18,11625.98
2019-03-19,12311
2019-03-20,13008.61
2019-03-21,11588.62
2019-03-22,16324.33
2019-03-23,31740.67
2019-03-24,30726.55
2019-03-25,13644.52
2019-03-26,14772.04
2019-03-27,16966.09
2019-03-28,15070.18
2019-03-29,18795.74
2019-03-30,32021.44
2019-03-31,34872.34
2019-04-01,12610.97
2019-04-02,11221.6
2019-04-03,12019.75
2019-04-04,10992.29
2019-04-05,19461.84
2019-04-06,35918.06
2019-04-07,36930.09
2019-04-08,14391.72
2019-04-09,14372.22
2019-04-10,17883.7
2019-04-11,16756.55
2019-04-12,19528.26
2019-04-13,39139.4
2019-04-14,40636.97
2019-04-15,19780.4
2019-04-16,18148.07
2019-04-17,19622.05
2019-04-18,20216.95
2019-04-19,41484.09
2019-04-20,47381.52
2019-04-21,100
2019-04-22,33943.92
2019-04-23,26591.73
2019-04-24,26300.71
2019-04-25,22966.88
2019-04-26,22621.97
2019-04-27,35621.71
2019-04-28,29613.45
2019-04-29,13501.03
2019-04-30,13004.74
2019-05-01,12440.1
2019-05-02,14581.96
2019-05-03,18582.95
2019-05-04,31830.58
2019-05-05,28805.95
2019-05-06,11983.94
2019-05-07,10263.93
2019-05-08,12777.96
2019-05-09,13761.88
2019-05-10,18912.05
2019-05-11,37104.84
2019-05-12,29362.24
2019-05-13,14151.68
2019-05-14,12286.84
2019-05-15,13906.3
2019-05-16,13899.22
2019-05-17,17829.54
2019-05-18,37775.66
2019-05-19,34341.98
2019-05-20,18475.52
2019-05-21,14436.93
2019-05-22,15221.31
2019-05-23,21252.93
2019-05-24,28122.3
2019-05-25,45317.89
2019-05-26,40641.67
2019-05-27,47492.89
2019-05-28,20306.59
2019-05-29,11821.11
2019-05-30,17675.57
2019-05-31,20394.17
2019-06-01,32115.66
2019-06-02,33842.38
2019-06-03,21616.13
2019-06-04,20635.11
2019-06-05,15042.18
2019-06-06,17483.33
2019-06-07,14839.84
2019-06-08,33259.2
2019-06-09,28535.69
2019-06-10,16539.97
2019-06-11,20428.91
2019-06-12,14152.15
2019-06-13,16664.17
2019-06-14,20577.53
2019-06-15,37893.85
2019-06-16,30938.77
2019-06-17,17388.78
2019-06-18,17645.28
2019-06-19,17505.54
2019-06-20,16782.02
2019-06-21,19489.15
2019-06-22,30261.05
2019-06-23,27038.8
2019-06-24,17435.35
2019-06-25,25283.03
2019-06-26,19931.86
2019-06-27,19432.47
2019-06-28,23972.58
2019-06-29,35316.11
2019-06-30,29225.28
2019-07-01,19948.62
2019-07-02,22246.04
2019-07-03,27094.78
2019-07-04,27578.73
2019-07-05,27087.2
2019-07-06,33545
2019-07-07,26090.55
2019-07-08,18565.98
2019-07-09,14797.48
2019-07-10,17000.61
2019-07-11,16093.52
2019-07-12,22615.67
2019-07-13,27057.46
2019-07-14,26423.19
2019-07-15,18987.14
2019-07-16,16150.07
2019-07-17,20553.75
2019-07-18,20135.26
2019-07-19,21301.82
2019-07-20,33436.37
2019-07-21,27585.42
2019-07-22,17439.1
2019-07-23,22113.94
2019-07-24,17741.01
2019-07-25,20218
2019-07-26,21986
2019-07-27,31644.21
2019-07-28,28811.2
2019-07-29,19104.74
2019-07-30,19890.03
2019-07-31,19213.42
2019-08-01,21335.41
2019-08-02,23026.56
2019-08-03,33681.05
2019-08-04,31456.63
2019-08-05,20736.89
2019-08-06,19627.42
2019-08-07,20065.69
2019-08-08,19961.49
2019-08-09,25528.09
2019-08-10,37004.69
2019-08-11,27762.13
2019-08-12,22329.62
2019-08-13,23294.91
2019-08-14,22409.47
2019-08-15,22839.44
2019-08-16,24969.69
2019-08-17,37544.45
2019-08-18,33850
2019-08-19,24583.64
2019-08-20,20576.03
2019-08-21,22981.94
2019-08-22,23433.81
2019-08-23,30974.79
2019-08-24,43935.66
2019-08-25,39315.24
2019-08-26,36580.13
2019-08-27,29241.42
2019-08-28,33046.6
2019-08-29,30264.86
2019-08-30,32807.82
2019-08-31,48109.21
2019-09-01,43802.04
2019-09-02,62422.85
2019-09-03,35564.02
2019-09-04,36981.61
2019-09-05,12189.97
2019-09-06,19014.72
2019-09-07,34240.97
2019-09-08,35323.7
2019-09-09,18013.96
2019-09-10,13379.95
2019-09-11,11674.44
2019-09-12,11673.67
2019-09-13,17322.55
2019-09-14,32868.23
2019-09-15,28681.32
2019-09-16,14592.29
2019-09-17,15152.07
2019-09-18,15419.43
2019-09-19,15428.84
2019-09-20,18081.7
2019-09-21,35126.87
2019-09-22,32351.33
2019-09-23,15268.98
2019-09-24,15429.13
2019-09-25,13873.54
2019-09-26,13338.57
2019-09-27,17352.9
2019-09-28,35300.58
2019-09-29,33077.67
2019-09-30,25905.58
2019-10-01,22215.08
2019-10-02,9742.58
2019-10-03,12725.57
2019-10-04,17975.26
2019-10-05,37083.44
2019-10-06,33428.41
2019-10-07,14987.05
2019-10-08,14785.35
2019-10-09,24357.51
2019-10-10,17401.45
2019-10-11,21082.35
2019-10-12,40364.1
2019-10-13,35055.79
2019-10-14,33731.73
2019-10-15,15747.43
2019-10-16,12073.24
2019-10-17,18625.18
2019-10-18,22297.22
2019-10-19,43694.44
2019-10-20,43527.73
2019-10-21,19435.63
2019-10-22,19881.84
2019-10-23,13984.9
2019-10-24,13888.24
2019-10-25,20048.71
2019-10-26,37669.17
2019-10-27,33009.68
2019-10-28,14264.33
2019-10-29,12601.2
2019-10-30,14688.78
2019-10-31,12317.82
2019-11-01,18173.23
2019-11-02,41708.05
2019-11-03,48554.34
2019-11-04,19619.38
2019-11-05,25309.6
2019-11-06,16128.48
2019-11-07,17470.52
2019-11-08,26815.4
2019-11-09,51513.41
2019-11-10,49409.38
2019-11-11,40892.71
2019-11-12,23442.62
2019-11-13,23807.77
2019-11-14,20500.04
2019-11-15,24995.97
2019-11-16,54650.73
2019-11-17,57803.08
2019-11-18,21175
2019-11-19,21554.56
2019-11-20,15935.76
2019-11-21,18102.21
2019-11-22,18142.16
2019-11-23,38877.53
2019-11-24,36820.96
2019-11-25,18515.61
2019-11-26,35057.64
2019-11-27,42790.99
2019-11-28,118873.87
2019-11-29,234435.52
2019-11-30,81123.56
2019-12-01,56355.77
2019-12-02,30263.64
2019-12-03,21981.52
2019-12-04,19132.74
2019-12-05,17069.58
2019-12-06,22568.52
2019-12-07,45527.2
2019-12-08,49405.58
2019-12-09,25808.9
2019-12-10,23441.83
2019-12-11,22714.41
2019-12-12,22550.1
