date,sin_day,cos_day,sin_month,cos_month,year_2018,year_2019,sin_annual,cos_annual,demand_lag7
2017-02-19,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,False,False,0.757921627497347,0.6523456189565258,5604.25106939965
2017-02-20,0.0,1.0,0.8660254037844386,0.5000000000000001,False,False,0.7690308592589181,0.6392116531380588,9859.96585330546
2017-02-21,0.49999999999999994,0.8660254037844387,0.8660254037844386,0.5000000000000001,False,False,0.7799125224167177,0.6258885343075018,9833.53878601482
2017-02-22,0.8660254037844386,0.5000000000000001,0.8660254037844386,0.5000000000000001,False,False,0.7905633969115481,0.612380204990065,10829.2510353776
2017-02-23,1.0,6.123233995736766e-17,0.8660254037844386,0.5000000000000001,False,False,0.8009803309782905,0.5986906625177215,9970.55078257537
2017-02-24,0.8660254037844388,-0.4999999999999998,0.8660254037844386,0.5000000000000001,False,False,0.8111602420785621,0.5848239578463322,10032.9486061733
2017-02-25,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,False,False,0.821100117812889,0.5707841943569038,5142.12208665988
2017-02-26,1.2246467991473532e-16,-1.0,0.8660254037844386,0.5000000000000001,False,False,0.8307970168121247,0.5565755266413304,5112.47722130811
2017-03-01,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,0.8584015232918917,0.5129783862992281,7557.6640007467
2017-03-02,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,False,0.8670985522812081,0.49813662847840556,10415.5943530264
2017-03-03,0.8660254037844388,-0.4999999999999998,1.0,6.123233995736766e-17,False,False,0.8755389928586301,0.4831474640149688,10810.9496881223
2017-03-04,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.8837203473619977,0.4680153284438345,10284.3553297787
2017-03-05,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,False,0.8916401947968874,0.45274469960737107,9802.28460433018
2017-03-06,0.0,1.0,1.0,6.123233995736766e-17,False,False,0.8992961915530253,0.4373400963303323,6251.50712115299
2017-03-07,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.9066860720977985,0.4218060770826634,5363.40773281181
2017-03-08,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,0.9138076496466615,0.40614723863057883,10224.5412492967
2017-03-09,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,False,0.9206588168102428,0.3903682146763026,11454.4761017059
2017-03-10,0.8660254037844388,-0.4999999999999998,1.0,6.123233995736766e-17,False,False,0.9272375462179537,0.374473674486883,10527.8304315466
2017-03-11,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.9335418911179212,0.35846832151248087,6427.53050245861
2017-03-12,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,False,0.9395699859530622,0.342356891994542,5487.83576440771
2017-03-13,0.0,1.0,1.0,6.123233995736766e-17,False,False,0.945320046913132,0.3261441535642696,10865.2401211718
2017-03-14,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.9507903724625832,0.3098349038318025,11232.0076254013
2017-03-15,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,0.9559793438440766,0.2934339689665273,10893.2497501251
2017-03-16,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,False,0.9608854255574977,0.27694620226893646,11109.5505293617
2017-03-17,0.8660254037844388,-0.4999999999999998,1.0,6.123233995736766e-17,False,False,0.9655071658143364,0.2603764827344581,9654.88196656396
2017-03-18,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.969843196967294,0.24372971360968387,5920.77271715101
2017-03-19,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,False,0.9738922359149924,0.22701082094141845,5667.29345793846
2017-03-20,0.0,1.0,1.0,6.123233995736766e-17,False,False,0.9776530844816641,0.21022475211898356,10706.3284744072
2017-03-21,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.981124629771712,0.19337647441020586,3470.02659333168
2017-03-22,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,0.984305844499033,0.17647097349152166,10224.9972141569
2017-03-23,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,False,0.9871957872910085,0.15951325197263655,10619.1198545009
2017-03-24,0.8660254037844388,-0.4999999999999998,1.0,6.123233995736766e-17,False,False,0.9897936029670716,0.14250832791617085,10294.1682164757
2017-03-25,0.49999999999999994,-0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.992098522791769,0.12546123335273648,6228.51151277621
2017-03-26,1.2246467991473532e-16,-1.0,1.0,6.123233995736766e-17,False,False,0.9941098647022418,0.10837701279187607,6000.54028582703
2017-03-27,0.0,1.0,1.0,6.123233995736766e-17,False,False,0.9958270335100595,0.09126072172931188,11018.529896088
2017-03-28,0.49999999999999994,0.8660254037844387,1.0,6.123233995736766e-17,False,False,0.9972495210773451,0.07411742515094435,10824.932053921
2017-03-29,0.8660254037844386,0.5000000000000001,1.0,6.123233995736766e-17,False,False,0.998376906467142,0.056952196034039754,10646.8419653062
2017-03-30,1.0,6.123233995736766e-17,1.0,6.123233995736766e-17,False,False,0.9992088560679753,0.03977011384605573,11108.1913761385
2017-03-31,0.8660254037844388,-0.4999999999999998,1.0,6.123233995736766e-17,False,False,0.9997451236925734,0.022576263041545485,10261.7141005071
2017-04-01,0.49999999999999994,-0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.9999855506507186,0.005375731557583884,6157.42062548371
2017-04-02,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,False,False,0.9999300657962057,-0.011826390691832589,5360.49646436163
2017-04-03,0.0,1.0,0.8660254037844388,-0.4999999999999998,False,False,0.9995786855478958,-0.029025013321975237,9797.04216400981
2017-04-04,0.49999999999999994,0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.9989315138848577,-0.046215046983708354,10337.3994674324
2017-04-05,0.8660254037844386,0.5000000000000001,0.8660254037844388,-0.4999999999999998,False,False,0.9979887423155984,-0.06339140486951039,10953.6202047638
2017-04-06,1.0,6.123233995736766e-17,0.8660254037844388,-0.4999999999999998,False,False,0.9967506498213929,-0.08054900421874167,10646.9515347108
2017-04-07,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,False,False,0.9952176027737294,-0.09768276782171599,9327.90808107924
2017-04-08,0.49999999999999994,-0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.9933900548258936,-0.11478762552212701,6821.44278728079
2017-04-09,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,False,False,0.9912685467787256,-0.13185851571739118,5695.43100295727
2017-04-10,0.0,1.0,0.8660254037844388,-0.4999999999999998,False,False,0.9888537064205883,-0.1488903868564548,10493.9532005395
2017-04-11,0.49999999999999994,0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.986146248341595,-0.16587819893463143,10362.3992258002
2017-04-12,0.8660254037844386,0.5000000000000001,0.8660254037844388,-0.4999999999999998,False,False,0.9831469737221499,-0.18281692498501992,10778.8327784154
2017-04-13,1.0,6.123233995736766e-17,0.8660254037844388,-0.4999999999999998,False,False,0.9798567700958665,-0.1997015525660636,10556.7271978649
2017-04-14,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,False,False,0.9762766110869321,-0.2165270852448144,10436.7719350187
2017-04-15,0.49999999999999994,-0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.9724075561219968,-0.2332885440754552,5782.02623294065
2017-04-17,0.0,1.0,0.8660254037844388,-0.4999999999999998,False,False,0.9638074231367307,-0.26659942067929354,5167.43009449842
2017-04-18,0.49999999999999994,0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.9590788900341131,-0.28313898122818354,9105.44323721686
2017-04-19,0.8660254037844386,0.5000000000000001,0.8660254037844388,-0.4999999999999998,False,False,0.9540665500578387,-0.2995947563972602,9960.97196821151
2017-04-20,1.0,6.123233995736766e-17,0.8660254037844388,-0.4999999999999998,False,False,0.9487718864399473,-0.31596187665790293,9800.57241672557
2017-04-21,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,False,False,0.9431964659565866,-0.33223549871590435,10637.8350053683
2017-04-22,0.49999999999999994,-0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.9373419384643772,-0.3484108069446808,9189.50839233891
2017-04-23,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,False,False,0.9312100364121947,-0.3644830148102912,5797.11172509805
2017-04-24,0.0,1.0,0.8660254037844388,-0.4999999999999998,False,False,0.9248025743285089,-0.38044736628785164,11089.7635229944
2017-04-25,0.49999999999999994,0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.9181214482844365,-0.39629913726891813,11359.8813102486
2017-04-26,0.8660254037844386,0.5000000000000001,0.8660254037844388,-0.4999999999999998,False,False,0.9111686353326631,-0.41203363695942635,11493.6553638906
2017-04-27,1.0,6.123233995736766e-17,0.8660254037844388,-0.4999999999999998,False,False,0.9039461929224011,-0.42764620926777464,11212.8998379049
2017-04-28,0.8660254037844388,-0.4999999999999998,0.8660254037844388,-0.4999999999999998,False,False,0.8964562582905575,-0.44313223418263453,10715.8085929137
2017-04-29,0.49999999999999994,-0.8660254037844387,0.8660254037844388,-0.4999999999999998,False,False,0.8887010478292915,-0.45848712914008766,6285.23097505229
2017-04-30,1.2246467991473532e-16,-1.0,0.8660254037844388,-0.4999999999999998,False,False,0.8806828564301475,-0.47370635037968,6474.70860486511
2017-05-01,0.0,1.0,0.49999999999999994,-0.8660254037844387,False,False,0.8724040568049612,-0.48878539428899265,10338.0481204819
2017-05-02,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.8638670987837349,-0.503719798736334,11250.3307061002
2017-05-03,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,False,0.8550745085896932,-0.5185051443911569,11428.2001119482
2017-05-04,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,False,False,0.846028888091734,-0.5331370560318089,11318.2468933158
2017-05-05,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,False,False,0.8367329140344921,-0.5476112038402311,10344.183165076
2017-05-06,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.8271893372462497,-0.5619233046832195,6393.44856786509
2017-05-07,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,False,False,0.8174009818249189,-0.5760691233798758,5956.93177873108
2017-05-08,0.0,1.0,0.49999999999999994,-0.8660254037844387,False,False,0.8073707443023492,-0.5900444739548626,10556.555598328
2017-05-09,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.7971015927871943,-0.6038452208771035,11165.6308808169
2017-05-10,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,False,0.7865965660866021,-0.6174672802835514,12171.8936601301
2017-05-11,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,False,False,0.7758587728069828,-0.6309066211876704,11436.846062843
2017-05-12,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,False,False,0.7648913904341226,-0.6441592666722685,10189.7830637214
2017-05-13,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.753697664392914,-0.6572212950663319,6881.51157877709
2017-05-14,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,False,False,0.7422809070869821,-0.6700888411055113,5830.23442652437
2017-05-15,0.0,1.0,0.49999999999999994,-0.8660254037844387,False,False,0.7306444969184918,-0.6827580970759147,11186.7933846612
2017-05-16,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.7187918772884233,-0.6952253139408722,11541.9991637828
2017-05-17,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,False,0.7067265555776158,-0.7074868024503348,12015.6702780095
2017-05-18,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,False,False,0.6944521021088763,-0.719538934232584,11279.4470913621
2017-05-19,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,False,False,0.6819721490904629,-0.7313781428679254,10492.3057418056
2017-05-20,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.6692903895412567,-0.7430009249440493,5722.16379245755
2017-05-21,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,False,False,0.6564105761979381,-0.7544038410927472,5288.75489328651
2017-05-22,0.0,1.0,0.49999999999999994,-0.8660254037844387,False,False,0.6433365204044917,-0.765583517007675,10825.3396662056
2017-05-23,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.6300720909843687,-0.7765366444428655,11625.5038431357
2017-05-24,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,False,0.6166212130956382,-0.7872599821916922,11523.9490114386
2017-05-25,1.0,6.123233995736766e-17,0.49999999999999994,-0.8660254037844387,False,False,0.6029878670694714,-0.7977503570459932,10894.3539344963
2017-05-26,0.8660254037844388,-0.4999999999999998,0.49999999999999994,-0.8660254037844387,False,False,0.5891760872322963,-0.8080046647350754,10140.6564557662
2017-05-27,0.49999999999999994,-0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.5751899607119775,-0.8180198708443175,5703.65262402027
2017-05-28,1.2246467991473532e-16,-1.0,0.49999999999999994,-0.8660254037844387,False,False,0.5610336262283677,-0.8277930117131022,5742.12751245294
2017-05-29,0.0,1.0,0.49999999999999994,-0.8660254037844387,False,False,0.5467112728685939,-0.8373211953118121,10328.2751886243
2017-05-30,0.49999999999999994,0.8660254037844387,0.49999999999999994,-0.8660254037844387,False,False,0.5322271388474397,-0.8466016020976267,9999.64271497474
2017-05-31,0.8660254037844386,0.5000000000000001,0.49999999999999994,-0.8660254037844387,False,False,0.5175855102531889,-0.8556314858488706,10012.7565917849
2017-06-01,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,0.5027907197793043,-0.8644081744776648,9622.65380541163
2017-06-02,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,0.4878471454423119,-0.8729290708206411,8361.48280206735
2017-06-03,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.47275920928627757,-0.881191653407483,4619.85511687812
2017-06-04,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,0.4575313760742512,-0.8891934772070711,4351.86532821249
2017-06-05,0.0,1.0,1.2246467991473532e-16,-1.0,False,False,0.442168151967072,-0.8969321743510065,5367.87378194328
2017-06-06,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.42667408318992467,-0.9044054548343001,4353.40106081781
2017-06-07,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,0.4110537546870351,-0.9116111071930239,9999.66296683735
2017-06-08,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,0.3953117887649151,-0.9185469991587165,10953.9580449166
2017-06-09,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,0.37945284372454435,-0.925211078289358,9325.72210888431
2017-06-10,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.36348161248290634,-0.9316013725767187,5189.91051742452
2017-06-11,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,0.3474028211842774,-0.9377159910299093,5805.48926093075
2017-06-12,0.0,1.0,1.2246467991473532e-16,-1.0,False,False,0.3312212278016865,-0.9435531242349544,9544.58717632009
2017-06-13,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.31494162072895193,-0.9491110448902284,10141.7922649063
2017-06-14,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,0.2985688173637202,-0.9543881083175908,10343.1622791863
2017-06-15,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,0.28210766268191934,-0.9593827529490743,10414.4960894633
2017-06-16,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,0.26556302780405594,-0.9640935007889755,9394.09100220056
2017-06-17,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.24893980855376655,-0.9685189578512204,5361.08079323066
2017-06-18,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,0.23224292400907015,-0.9726578145718654,5327.89034047828
2017-06-19,0.0,1.0,1.2246467991473532e-16,-1.0,False,False,0.21547731504673012,-0.976508846196619,10333.5399330792
2017-06-20,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.1986479428801711,-0.9800709131432666,9578.50878716602
2017-06-21,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,0.18175978759137534,-0.9833429613388902,10538.1622304696
2017-06-22,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,0.16481784665719793,-0.9863240225317866,10457.7112702808
2017-06-23,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,0.14782713347053048,-0.9890132145779883,9776.54720492478
2017-06-24,0.49999999999999994,-0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.1307926758567592,-0.9914097417023038,4566.66767026362
2017-06-25,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,False,False,0.11371951458594969,-0.9935128947338007,4552.31416097243
2017-06-26,0.0,1.0,1.2246467991473532e-16,-1.0,False,False,0.0966127018812031,-0.9953220513156602,8617.11890938759
2017-06-27,0.49999999999999994,0.8660254037844387,1.2246467991473532e-16,-1.0,False,False,0.07947729992362097,-0.9968366760893436,9800.70817003825
2017-06-28,0.8660254037844386,0.5000000000000001,1.2246467991473532e-16,-1.0,False,False,0.06231837935432508,-0.998056320853012,10063.7885227165
2017-06-29,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0,False,False,0.045141017773971934,-0.9989806246941579,9556.54297433977
2017-06-30,0.8660254037844388,-0.4999999999999998,1.2246467991473532e-16,-1.0,False,False,0.02795029824021032,-0.999609314096404,9409.03890169804
2017-07-01,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,False,False,0.010751307763521931,-0.9999422030204416,5667.2943644052
2017-07-02,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,False,False,-0.006450864198105151,-0.9999791929590823,7270.96049681611
2017-07-03,0.0,1.0,-0.4999999999999998,-0.8660254037844388,False,False,-0.02365112724523159,-0.9997202729664083,9813.78985887744
2017-07-04,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,False,False,-0.04084439154329611,-0.9991655196610109,10283.4879775472
2017-07-05,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,False,False,-0.05802556932878034,-0.9983150972033183,10362.4233483327
2017-07-06,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,False,False,-0.07518957641475855,-0.9971692572470178,10043.9616964918
2017-07-07,0.8660254037844388,-0.4999999999999998,-0.4999999999999998,-0.8660254037844388,False,False,-0.09233133369539122,-0.9957283388645872,8951.50183038841
2017-07-08,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,False,False,-0.10944576864891556,-0.993992768446958,4821.91267311425
2017-07-09,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,False,False,-0.12652781683868314,-0.9919630595773397,4646.7473812703
2017-07-10,0.0,1.0,-0.4999999999999998,-0.8660254037844388,False,False,-0.1435724234118113,-0.9896398128792412,6824.14229515464
2017-07-11,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,False,False,-0.16057454459499376,-0.9870237158387383,2073.28368048216
2017-07-12,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,False,False,-0.177529149187035,-0.984115542601034,11139.7283400061
2017-07-13,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,False,False,-0.19443122004766197,-0.9809161537413774,10731.8649427074
2017-07-14,0.8660254037844388,-0.4999999999999998,-0.4999999999999998,-0.8660254037844388,False,False,-0.2112757555821793,-0.9774264960104055,10066.0481920864
2017-07-15,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,False,False,-0.22805777122151982,-0.9736476020539838,4990.57996582759
2017-07-16,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,False,False,-0.2447723008972596,-0.9695805901076308,5321.29156247136
2017-07-17,0.0,1.0,-0.4999999999999998,-0.8660254037844388,False,False,-0.2614143985111562,-0.965226663665613,10412.7394839801
2017-07-18,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388,False,False,-0.2779791393987801,-0.9605871111248129,10188.1676794216
2017-07-19,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388,False,False,-0.29446162178680124,-0.9556633054034704,10609.6702538239
2017-07-20,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388,False,False,-0.3108569682435036,-0.9504567035349151,9668.08845295854
2017-07-21,0.8660254037844388,-0.4999999999999998,-0.4999999999999998,-0.8660254037844388,False,False,-0.3271603271220951,-0.9449688462364056,9290.00285690115
2017-07-22,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388,False,False,-0.34336687399638804,-0.939201357453208,5972.65033788473
2017-07-23,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388,False,False,-0.3594718130884232,-0.9331559438780432,5667.43730822234
