date,demand
2017-11-12,4769.73999915417
2017-11-13,8431.72105718264
2017-11-14,9007.75811319213
2017-11-15,8991.0311530717
2017-11-16,9770.96110601502
2017-11-17,8226.7623654536
2017-11-18,5154.90919050322
2017-11-19,4890.16815015908
2017-11-20,8708.29763190802
2017-11-21,9177.80480201161
2017-11-22,6554.91339706477
2017-11-23,7236.831099490939
2017-11-24,3610.44683301299
2017-11-25,4625.60840173454
2017-11-26,4928.07305791736
2017-11-27,9024.47590919965
2017-11-28,8415.48724964714
2017-11-29,9266.21742585511
2017-11-30,8961.50987239104
2017-12-01,8744.26872877008
2017-12-02,5546.77022258387
2017-12-03,5072.26834041703
2017-12-04,9252.17664094473
2017-12-05,9174.97532318867
2017-12-06,9306.4766092805
2017-12-07,9223.43847086763
2017-12-08,8180.43450513346
2017-12-09,6358.25429476825
2017-12-10,4952.55586431322
2017-12-11,9003.8608033188
2017-12-12,8121.75885792248
2017-12-13,8725.79723677985
2017-12-14,7511.03466837009
2017-12-15,8122.46225790476
2017-12-16,5029.02929040772
2017-12-17,5165.32456260275
2017-12-18,8362.3791144942
2017-12-19,8684.31762173736
2017-12-20,8506.02265921701
2017-12-21,8589.44010397679
2017-12-22,6110.57359367784
2017-12-23,4291.51589812807
2017-12-24,1714.86855131384
2017-12-25,5813.563191065511
2017-12-26,4842.08463819334
2017-12-27,6282.28654958781
2017-12-28,5744.02529838607
2017-12-29,6137.42859179828
2017-12-30,4845.068482816
2017-12-31,3816.2699570508
2018-01-01,3463.60361453974
2018-01-02,7711.68011163749
2018-01-03,7582.16112793411
2018-01-04,4982.6128584702
2018-01-05,7368.18864093782
2018-01-06,3793.75481089565
2018-01-07,3958.17577193144
2018-01-08,8461.57133285194
2018-01-09,7623.62755237603
2018-01-10,8126.75043210176
2018-01-11,8411.79070926244
2018-01-12,8668.48096837608
2018-01-13,4824.60682016533
2018-01-14,4045.62311267384
2018-01-15,5875.8982595894
2018-01-16,7778.78822816177
2018-01-17,7744.57976529289
2018-01-18,8110.65551806612
2018-01-19,8620.10953376515
2018-01-20,4678.33383755113
2018-01-21,4192.16349157632
2018-01-22,8303.26441645675
2018-01-23,8234.09413072218
2018-01-24,7669.76027408319
2018-01-25,8571.12160312166
2018-01-26,8688.35593845214
2018-01-27,5247.07059462186
2018-01-28,4739.42279265087
2018-01-29,9552.86639947544
2018-01-30,8597.59531312732
2018-01-31,9593.54934039467
2018-02-01,9760.34249523752
2018-02-02,8570.80447503247
2018-02-03,5175.19947588648
2018-02-04,3887.08678487987
2018-02-05,9400.48029998642
2018-02-06,9245.84389343805
2018-02-07,9136.84724541311
2018-02-08,9841.91249362001
2018-02-09,8713.75787068131
2018-02-10,5568.40707187361
2018-02-11,5044.28103887208
2018-02-12,9643.80148425528
2018-02-13,9285.35687292407
2018-02-14,9277.45835160259
2018-02-15,10580.7241727234
2018-02-16,9166.89247275178
2018-02-17,5334.88802995385
2018-02-18,4702.77569766272
2018-02-19,6607.94415652051
2018-02-20,9536.80752113941
2018-02-21,10057.7009069241
2018-02-22,9607.05237204972
2018-02-23,8734.27272583265
2018-02-24,5887.06492206881
2018-02-25,4899.88748894261
2018-02-26,10030.1146744325
2018-02-27,9182.665627184
2018-02-28,9121.12367392867
2018-03-01,9816.96118795935
2018-03-02,8072.93817901205
2018-03-03,5475.0995013882
2018-03-04,4953.0889253977
2018-03-05,9770.5766008943
2018-03-06,10279.5166551059
2018-03-07,5999.36398349282
2018-03-08,9392.67280172656
2018-03-09,9525.31314271626
2018-03-10,5446.64583431527
2018-03-11,5261.71150028276
2018-03-12,9346.14171332393
2018-03-13,9125.97014365154
2018-03-14,9734.45018640918
2018-03-15,10487.9172790539
2018-03-16,9377.51732542346
2018-03-17,6291.41027577207
2018-03-18,5143.23933504524
2018-03-19,9797.40201135772
2018-03-20,9898.3918068376
2018-03-21,5393.41371248114
2018-03-22,10366.833132712
2018-03-23,9743.63003806847
2018-03-24,6170.1831540281
2018-03-25,5389.16632424554
2018-03-26,8899.61291361492
2018-03-27,7277.40399057202
2018-03-28,9179.04150839164
2018-03-29,10234.8784046617
2018-03-30,8115.07582625966
2018-03-31,5210.51672027864
2018-04-01,8335.401044217046
2018-04-02,9849.39956549746
2018-04-03,9891.88503880554
2018-04-04,10027.3690541616
2018-04-05,10448.6106875219
2018-04-06,10131.5976112184
2018-04-07,6248.07048436396
2018-04-08,5792.98648944567
2018-04-09,9606.04184625534
2018-04-10,9870.64161412255
2018-04-11,10561.6637552014
2018-04-12,10136.1132224996
2018-04-13,10050.9942311405
2018-04-14,6703.35992820224
2018-04-15,5539.5465164941
2018-04-16,9641.58638749179
2018-04-17,9943.61566348168
2018-04-18,10273.0374660998
2018-04-19,10334.6231641282
2018-04-20,9685.98509591373
2018-04-21,6121.05058157222
2018-04-22,5801.37437978297
2018-04-23,3910.01345946199
2018-04-24,10328.351608846
2018-04-25,9961.1056228737
2018-04-26,10788.9255290739
2018-04-27,10265.3940897332
2018-04-28,6267.75173132958
2018-04-29,5550.17146214987
2018-04-30,10400.4619485777
2018-05-01,10622.3634962398
2018-05-02,10637.9928256636
2018-05-03,10862.7817835065
2018-05-04,10080.96481973
2018-05-05,5831.17443652006
2018-05-06,5453.72571560703
2018-05-07,10781.3048103129
2018-05-08,10988.8720969148
2018-05-09,10311.1210969609
2018-05-10,10109.4747877254
2018-05-11,9794.56262594206
2018-05-12,6215.26348895168
2018-05-13,5198.1963542108
2018-05-14,11252.7286834969
2018-05-15,10691.1535935676
2018-05-16,10969.5480073767
2018-05-17,11165.067890352
2018-05-18,9643.81990684307
2018-05-19,5452.1731511856
2018-05-20,5705.58038543144
2018-05-21,9788.92049096355
2018-05-22,9562.25436167957
2018-05-23,10144.0475975379
2018-05-24,9428.45498892826
2018-05-25,8061.89771142483
2018-05-26,4498.44163446875
2018-05-27,4162.57347581809
2018-05-28,4935.16092172582
2018-05-29,9080.68161472326
2018-05-30,9044.69396888772
2018-05-31,9564.66523708392
2018-06-01,9225.83218491785
2018-06-02,5765.70499079785
2018-06-03,5819.70094021217
2018-06-04,9290.72263959621
2018-06-05,9390.85063367701
2018-06-06,9571.74861980424
2018-06-07,9243.64740409107
2018-06-08,8652.91897878842
2018-06-09,5986.02994405628
2018-06-10,5035.82050987482
2018-06-11,9550.75328222143
2018-06-12,9487.36522685404
2018-06-13,10246.8068138299
2018-06-14,9563.01793141316
2018-06-15,9015.60621924486
2018-06-16,5047.18647094455
2018-06-17,4341.48718827942
2018-06-18,9195.10373531367
2018-06-19,9973.25790933188
2018-06-20,9575.24939756367
2018-06-21,9531.40430184996
2018-06-22,8780.60950024625
2018-06-23,5392.74754914098
2018-06-24,7290.89630681846
2018-06-25,9753.24224992911
2018-06-26,8812.76836272278
2018-06-27,9524.57499079719
2018-06-28,9772.68746970796
2018-06-29,9016.98959010681
2018-06-30,5079.6684576332
2018-07-01,5489.68988217728
2018-07-02,9465.44246107156
2018-07-03,9161.2651602062
2018-07-04,2178.71568229076
2018-07-05,9674.49502632406
2018-07-06,8596.50018033336
2018-07-07,5333.55506895993
2018-07-08,5188.608771961
2018-07-09,9727.48469512491
2018-07-10,9840.26401956632
2018-07-11,9437.13149901148
2018-07-12,10556.7034722965
2018-07-13,9659.40388859554
2018-07-14,5555.84137395046
2018-07-15,6036.56568101838
2018-07-16,10016.719190166
2018-07-17,9392.52769877216
2018-07-18,10812.5005375703
2018-07-19,10279.2706156319
2018-07-20,8750.5419100403
2018-07-21,5780.52254936235
2018-07-22,5666.35802306038
2018-07-23,9799.57980497413
2018-07-24,9972.93015606632
2018-07-25,2860.40385653211
2018-07-26,10272.8143489468
2018-07-27,9947.70027428092
2018-07-28,5712.98114219429
2018-07-29,5786.53726232725
2018-07-30,9368.80788524162
2018-07-31,10508.8931123754
2018-08-01,9505.83051493984
2018-08-02,9410.13133415523
2018-08-03,8657.50708304577
2018-08-04,4978.25899540655
2018-08-05,5144.89162875153
2018-08-06,9293.12760116919
2018-08-07,9357.03242348776
2018-08-08,8986.03702314919
2018-08-09,9051.40097304579
2018-08-10,8535.77198087418
2018-08-11,5291.46418091346
2018-08-12,5247.23498526049
2018-08-13,9531.36962025518
2018-08-14,9158.79425382677
2018-08-15,9558.81932819982
2018-08-16,9225.80330644747
2018-08-17,7986.80457038529
2018-08-18,5750.58926183279
2018-08-19,7215.7609141136
2018-08-20,9269.47387887257
2018-08-21,10003.9185743176
2018-08-22,9579.74416804259
2018-08-23,10232.3090103081
2018-08-24,8630.9954612704
2018-08-25,5984.51334790581
2018-08-26,5436.3506819705
2018-08-27,5974.32278316446
2018-08-28,10561.2651142028
2018-08-29,10874.9897445874
2018-08-30,10358.5653599059
2018-08-31,8619.01682581386
2018-09-01,5532.8417949922
2018-09-02,5508.04695865684
2018-09-03,5292.32585796429
2018-09-04,10740.0970885503
2018-09-05,11078.2925579645
2018-09-06,10811.0381070133
2018-09-07,10223.0112936827
2018-09-08,6044.93712631222
2018-09-09,5044.36662159997
2018-09-10,8425.80429736226
2018-09-11,9504.02013648713
2018-09-12,11279.8242458547
2018-09-13,11348.4995480245
2018-09-14,10266.162195334
2018-09-15,6318.97563735559
2018-09-16,5441.40138995802
2018-09-17,10949.1726904103
2018-09-18,9850.9790145681
2018-09-19,8933.98002645911
2018-09-20,11384.5232467156
2018-09-21,10175.482966348
2018-09-22,6062.2877070307
2018-09-23,5517.1278865514
2018-09-24,9989.63165741208
2018-09-25,10175.1830643536
2018-09-26,10740.9378209804
2018-09-27,10605.1558537908
2018-09-28,10370.8092391899
2018-09-29,6374.9376296669
2018-09-30,5811.70453755769
2018-10-01,10429.2177351318
2018-10-02,10545.4030234437
2018-10-03,9944.20057693697
2018-10-04,11665.3830670018
2018-10-05,10272.9822029837
2018-10-06,6596.09582288274
2018-10-07,6316.1401537468
2018-10-08,9033.56098607895
2018-10-09,10783.3382561169
2018-10-10,11109.564486362
2018-10-11,10546.0301930456
2018-10-12,10635.9285684874
2018-10-13,6196.67787235487
2018-10-14,5806.48345351977
2018-10-15,10141.4483539374
2018-10-16,6787.09360968692
2018-10-17,10730.9554003673
2018-10-18,10947.9439536868
2018-10-19,11001.846228831
2018-10-20,6441.77127381235
2018-10-21,5727.27629771757
2018-10-22,10617.8963506409
2018-10-23,11971.833694687
2018-10-24,11661.0645446046
2018-10-25,11074.6204376988
2018-10-26,10628.1347296956
2018-10-27,5521.37720445344
2018-10-28,5555.43085188869
2018-10-29,10567.5982876841
2018-10-30,10812.1357628759
2018-10-31,11874.9712181816
2018-11-01,11458.8992943558
2018-11-02,10524.7766853386
2018-11-03,6199.09088480174
2018-11-04,5791.5583129396
2018-11-05,10899.9327146748
2018-11-06,10270.2985067696
2018-11-07,11250.3206347714
2018-11-08,11704.3543679622
2018-11-09,10221.8342647289
2018-11-10,6360.15315231112
2018-11-11,6424.58695402978
2018-11-12,9740.19749955851
2018-11-13,10094.368764844
2018-11-14,11055.7928204953
2018-11-15,10103.4854134585
2018-11-16,10070.3103728901
2018-11-17,6905.88613567193
2018-11-18,5725.42019630836
2018-11-19,11081.4217837028
2018-11-20,10166.4751114252
2018-11-21,7530.12551400349
2018-11-22,8561.13964435585
2018-11-23,4700.68323546675
2018-11-24,4897.28391629194
2018-11-25,5785.35010893042
2018-11-26,10102.7679313242
2018-11-27,10894.1427998186
2018-11-28,11022.6544201857
2018-11-29,10869.9480815039
2018-11-30,10155.5280117886
2018-12-01,5733.86914344919
2018-12-02,4983.45303788403
2018-12-03,11222.802564602
2018-12-04,10676.3805650841
2018-12-05,10421.5892395255
2018-12-06,11502.3830565866
2018-12-07,11479.0067923476
2018-12-08,7875.153423878
2018-12-09,5781.90585069411
2018-12-10,11340.1352965326
2018-12-11,11361.8187159887
2018-12-12,11083.2947219397
2018-12-13,11053.2580891172
2018-12-14,10924.3136194693
2018-12-15,6620.55214337436
2018-12-16,5141.78834141441
2018-12-17,10865.9599414149
2018-12-18,9485.64743677938
2018-12-19,9362.75982318266
2018-12-20,9574.34661297328
2018-12-21,8184.19089079468
2018-12-22,5324.27400855047
2018-12-23,5014.93684036782
2018-12-24,2498.83251005468
2018-12-25,6588.000141671883
2018-12-26,6606.9210357883
2018-12-27,7416.2774022699
2018-12-28,7132.98660610133
2018-12-29,6180.28838755052
2018-12-30,5277.5279350111
2018-12-31,5489.46610071354
2019-01-01,4683.54639326871
2019-01-02,9655.30473032947
2019-01-03,9502.77268347919
2019-01-04,10166.4512765171
2019-01-05,5547.81908949594
2019-01-06,4944.576147204
2019-01-07,9491.65902632349
2019-01-08,9452.4800552861
2019-01-09,9689.23254148178
2019-01-10,9891.05629474542
2019-01-11,9159.14461485449
2019-01-12,5402.56017322132
2019-01-13,4469.78447687798
2019-01-14,9221.97606790496
2019-01-15,9915.39931722537
2019-01-16,9224.81069596438
2019-01-17,10275.6409088859
2019-01-18,9480.63803811183
2019-01-19,4980.41056598907
2019-01-20,4812.71990456639
2019-01-21,5157.02472637048
2019-01-22,9059.17231037248
2019-01-23,10073.5461805932
2019-01-24,9770.25910484309
2019-01-25,9687.82162503129
2019-01-26,6041.00716743277
2019-01-27,5264.19582754781
2019-01-28,10693.3021859095
2019-01-29,10916.6494407992
2019-01-30,10077.3677813306
2019-01-31,10119.859130032
2019-02-01,10900.4597516623
2019-02-02,5939.72840532446
2019-02-03,4975.40288689113
2019-02-04,11229.0042197425
2019-02-05,11003.9131761241
2019-02-06,11210.6696783413
2019-02-07,11479.2823863092
2019-02-08,11265.6161626229
2019-02-09,5885.66035626296
2019-02-10,5061.56253299573
2019-02-11,10842.3456385012
2019-02-12,9353.73914974262
2019-02-13,11549.9730567998
2019-02-14,10858.8910515081
2019-02-15,10193.3576312044
2019-02-16,5510.86138352752
2019-02-17,4855.00007583579
2019-02-18,8288.66526562084
2019-02-19,11197.2972174003
2019-02-20,9710.64839611137
2019-02-21,11598.5808170649
2019-02-22,10718.0008195003
2019-02-23,6339.52638560718
2019-02-24,5773.4559690891
2019-02-25,10925.2487503235
2019-02-26,11181.7883316797
2019-02-27,11191.9418131422
2019-02-28,11784.9511271011
2019-03-01,10246.9892034859
2019-03-02,6180.82123257187
2019-03-03,5828.74133228302
2019-03-04,8962.38425400878
2019-03-05,12317.4949054884
2019-03-06,11268.1366300426
2019-03-07,11515.734628178
2019-03-08,10754.7218426096
2019-03-09,7067.71990435072
2019-03-10,6272.57319506117
2019-03-11,12041.2436670194
2019-03-12,11254.9176267157
2019-03-13,11344.6331956227
2019-03-14,12771.696244851
2019-03-15,10842.1968228678
2019-03-16,7459.29411406848
2019-03-17,6052.94225383355
2019-03-18,11362.8407251556
2019-03-19,11413.3270871303
2019-03-20,11514.5873933676
2019-03-21,11729.4494947941
2019-03-22,10058.0009074791
2019-03-23,6312.93503763055
2019-03-24,5873.18029622196
2019-03-25,11243.8171409274
2019-03-26,11077.279143938
2019-03-27,11543.9170610074
2019-03-28,11706.2029987378
2019-03-29,10881.1739052855
2019-03-30,7638.42928487413
2019-03-31,5373.30000423293
2019-04-01,11555.904370044
2019-04-02,12282.2834109526
2019-04-03,11628.6702355372
2019-04-04,13287.0315806267
2019-04-05,10928.0051568855
2019-04-06,7318.82987263403
2019-04-07,6814.39988015033
2019-04-08,11113.4917925582
2019-04-09,10950.425665815
2019-04-10,12039.7552338596
2019-04-11,10848.8236611701
2019-04-12,10548.7483939305
2019-04-13,6110.72454464911
2019-04-14,5799.03327214624
2019-04-15,6482.49526012702
2019-04-16,11344.1655469815
2019-04-17,10873.058807869
2019-04-18,11283.3667637131
2019-04-19,8662.28169327976
2019-04-20,5810.93765961046
2019-04-21,9533.72905376603
2019-04-22,12191.3444538979
2019-04-23,12358.6881467325
2019-04-24,12727.0827802395
2019-04-25,11556.3210538786
2019-04-26,10664.3808284143
2019-04-27,7328.87249396385
2019-04-28,6390.17799187069
2019-04-29,11937.0772468787
2019-04-30,11213.7598360913
2019-05-01,10813.9777210342
2019-05-02,11723.7734022695
2019-05-03,11309.1227942343
2019-05-04,6764.41498112385
2019-05-05,6285.42587953188
2019-05-06,11072.2956451175
2019-05-07,11199.9821190869
2019-05-08,12010.8169228244
2019-05-09,11748.5394950963
2019-05-10,9382.68555566375
2019-05-11,6296.35204696098
2019-05-12,5244.11196948692
2019-05-13,11254.704918533
2019-05-14,11617.3372908163
2019-05-15,11748.9650383144
2019-05-16,12312.7403152394
2019-05-17,10710.1360192986
2019-05-18,7158.9519857865
2019-05-19,6252.54338974736
2019-05-20,11429.8117566315
2019-05-21,10352.8979581648
2019-05-22,10397.3090690155
2019-05-23,10470.6449896596
2019-05-24,8643.36653904369
2019-05-25,5419.61983436335
2019-05-26,4610.88340917781
2019-05-27,5031.43558128854
2019-05-28,9771.55098700311
2019-05-29,9803.32549798157
2019-05-30,10078.0631201852
2019-05-31,9467.5003772262
