id,title,description,start,end,timezone,duration,category,labels,country,rank,local_rank,aviation_rank,phq_attendance,entities,location,place_hierarchies,scope,relevance,state,first_seen,updated,deleted_reason,duplicate_of_id,entity_name,longitude,latitude,sub_category,session_type,estimated,on_campus
4DcK5y59uCgGPtxM9P,Citrus College - Spring Graduation,,2021-06-12 16:00:00+00:00,2021-06-12 16:00:00+00:00,America/Los_Angeles,0,academic,"['academic', 'graduation']",US,69,,,8706.0,"[{'entity_id': 'rcYk8t2FWzW5BPeRj67zi6', 'name': 'Citrus Stadium', 'type': 'venue', 'formatted_address': 'Glendora, CA 91741\nUnited States of America'}]","[-117.882867, 34.131352]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5363907']]",locality,1.0,active,2020-08-27 23:33:28+00:00,2021-03-19 11:09:58+00:00,,,Citrus Stadium,-117.882867,34.131352,graduation,in-person,not_estimated,True
ErwAaEvMvU6knPQyCa,Summer Break,,2021-06-12 07:00:00+00:00,2021-08-23 06:59:59+00:00,America/Los_Angeles,6220799,academic,"['academic', 'holiday']",US,72,,,12428.0,"[{'entity_id': 'uFbTc4GX3RZgLhFZEnsUJ4', 'name': 'Citrus College', 'type': 'venue', 'formatted_address': '1000 West Foothill Boulevard\nGlendora, CA 91741\nUnited States of America'}]","[-117.88515, 34.133303]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5363907'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 23:33:30+00:00,2020-09-03 22:22:01+00:00,,,Citrus College,-117.88515,34.133303,holiday,in-person,not_estimated,False
RTTvLPF5VQo777Xwih,Summer Break,,2021-06-12 07:00:00+00:00,2021-08-23 06:59:59+00:00,America/Los_Angeles,6220799,academic,"['academic', 'holiday']",US,62,,,4115.0,"[{'entity_id': '7KzzkqbybABLH9U6CdMWZE', 'name': 'Compton College', 'type': 'venue', 'formatted_address': '1111 East Artesia Boulevard\nCompton, CA 90221\nUnited States of America'}]","[-118.208851, 33.874415]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5343543']]",locality,1.0,active,2020-08-27 22:26:44+00:00,2020-09-03 22:20:49+00:00,,,Compton College,-118.208851,33.874415,holiday,in-person,not_estimated,False
SAvNmTYUZWbicKEQqh,Summer Break,,2021-06-12 07:00:00+00:00,2021-09-23 06:59:59+00:00,America/Los_Angeles,8899199,academic,"['academic', 'holiday']",US,80,,,31543.0,"[{'entity_id': '32afGxjEeXh84pfVwWY9qUk', 'name': 'University of California - Los Angeles', 'type': 'venue', 'formatted_address': 'Los Angeles, CA 90095\nUnited States of America'}]","[-118.445181, 34.068921]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5408545'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 23:06:09+00:00,2020-09-03 22:14:20+00:00,,,University of California - Los Angeles,-118.445181,34.068921,holiday,in-person,not_estimated,False
hMvYdbsVQWJwaHbq5z,Summer Break,,2021-06-12 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,6825599,academic,"['academic', 'holiday']",US,75,,,18139.0,"[{'entity_id': '334TkYrzhtjgVpqEhZw85R6', 'name': 'El Camino College', 'type': 'venue', 'formatted_address': '16007 Crenshaw Boulevard\nTorrance, CA 90506\nUnited States of America'}]","[-118.328442, 33.885236]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5323371']]",locality,1.0,active,2020-08-27 22:27:09+00:00,2020-09-03 22:14:13+00:00,,,El Camino College,-118.328442,33.885236,holiday,in-person,not_estimated,False
sS4rWGtx2kADwZBsAC,Pasadena City College - Spring Graduation,,2021-06-12 02:00:00+00:00,2021-06-12 02:00:00+00:00,America/Los_Angeles,0,academic,"['academic', 'graduation']",US,67,,,7200.0,"[{'entity_id': 'reyTByvWjVsDhDiR36m5i9', 'name': 'Robinson Stadium', 'type': 'venue', 'formatted_address': 'Pasadena, CA 91106\nUnited States of America'}]","[-118.117754, 34.142493]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5364881'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 22:50:49+00:00,2021-03-19 10:47:34+00:00,,,Robinson Stadium,-118.117754,34.142493,graduation,in-person,not_estimated,True
j6HvCjJ8qz3vRP43t6,Compton College - Spring Graduation,,2021-06-12 00:30:00+00:00,2021-06-12 00:30:00+00:00,America/Los_Angeles,0,academic,"['academic', 'graduation']",US,62,,,4104.0,"[{'entity_id': 'MwCXVSbzLpjykjjAyuWBrk', 'name': 'Compton College Tay Brown Stadium', 'type': 'venue', 'formatted_address': '1111 East Artesia Boulevard\nCompton, CA 90221\nUnited States of America'}]","[-118.208851, 33.874415]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5343543']]",locality,1.0,active,2020-08-27 22:26:44+00:00,2021-03-19 14:32:38+00:00,,,Compton College Tay Brown Stadium,-118.208851,33.874415,graduation,in-person,not_estimated,True
C7ki3YrU5RP4yqjxqV,El Camino College  - Spring Graduation,,2021-06-11 23:00:00+00:00,2021-06-11 23:00:00+00:00,America/Los_Angeles,0,academic,"['academic', 'graduation']",US,68,,,8000.0,"[{'entity_id': 'BagmrUY6EMxnVyVUrMCkgX', 'name': 'Murdock Stadium', 'type': 'venue', 'formatted_address': '16007 Crenshaw Boulevard\nTorrance, CA 90506\nUnited States of America'}]","[-118.332647, 33.884581]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5323371']]",locality,1.0,active,2020-08-27 22:27:07+00:00,2020-09-03 22:24:22+00:00,,,Murdock Stadium,-118.332647,33.884581,graduation,in-person,not_estimated,True
fBv7dBjX6whHmvX9aG,University of California-Los Angeles - Spring Graduation,,2021-06-11 07:00:00+00:00,2021-06-13 06:59:59+00:00,America/Los_Angeles,172799,academic,"['academic', 'estimated', 'graduation']",US,82,,,39800.0,"[{'entity_id': 'KZp2taYVtGhQpZuwJC2gM7', 'name': 'Pauley Pavilion', 'type': 'venue', 'formatted_address': '301 Westwood Plaza\nLos Angeles, CA 90095\nUnited States of America'}]","[-118.446929, 34.070342]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5408545'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 23:05:59+00:00,2021-03-19 13:22:39+00:00,,,Pauley Pavilion,-118.446929,34.070342,graduation,in-person,estimated,True
8qhoFD2GgVzPr4qT6A,Summer Break,,2021-06-10 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,6998399,academic,"['academic', 'estimated', 'holiday']",US,73,,,14781.0,"[{'entity_id': '37Kjv45jpCD2iLBByC83iUW', 'name': 'Glendale Community College', 'type': 'venue', 'formatted_address': '1500 North Verdugo Road\nGlendale, CA 91208\nUnited States of America'}]","[-118.227919, 34.16658]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5344624'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 22:30:37+00:00,2021-01-26 04:10:48+00:00,,,Glendale Community College,-118.227919,34.16658,holiday,in-person,estimated,False
kspc6jrRhjEaiNtn7P,West Los Angeles College - Spring Graduation,,2021-06-10 07:00:00+00:00,2021-06-11 06:59:59+00:00,America/Los_Angeles,86399,academic,"['academic', 'estimated', 'graduation']",US,69,,,9000.0,"[{'entity_id': 'aZtwEWCRc8nfX4CcFksdip', 'name': 'West Los Angeles College', 'type': 'venue', 'formatted_address': '9000 Overland Avenue\nCulver City, CA 90230\nUnited States of America'}]","[-118.387156, 34.004228]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5364195'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 23:12:01+00:00,2021-03-19 11:45:13+00:00,,,West Los Angeles College,-118.387156,34.004228,graduation,in-person,estimated,True
WZexXQaW9V96XMmhB4,Los Angeles Pierce College - Spring Graduation,,2021-06-09 01:00:00+00:00,2021-06-09 01:00:00+00:00,America/Los_Angeles,0,academic,"['academic', 'estimated', 'graduation']",US,69,,,8580.0,"[{'entity_id': 'KJS2DpZDQi5skjnrs5VRV7', 'name': 'Los Angeles Pierce College', 'type': 'venue', 'formatted_address': '6201 Winnetka Ave\nWoodland Hills, CA 91371\nUnited States of America'}]","[-118.575395, 34.185351]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5401143']]",locality,1.0,active,2020-08-27 22:37:12+00:00,2021-03-19 13:33:08+00:00,,,Los Angeles Pierce College,-118.575395,34.185351,graduation,in-person,estimated,True
deGcBg3eu4D5M9y3Qo,Los Angeles City College - Spring Graduation,,2021-06-09 00:00:00+00:00,2021-06-09 00:00:00+00:00,America/Los_Angeles,0,academic,"['academic', 'graduation']",US,65,,,5900.0,"[{'entity_id': '8KXHXYRMMCtb5MvwZrhkkW', 'name': 'The Greek Theatre', 'type': 'venue', 'formatted_address': '2700 North Vermont Avenue\nLos Angeles, CA 90027\nUnited States of America'}]","[-118.29629, 34.119532]","[['6295630', '6255149', '6252001', '5332921', '6285747'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 22:35:38+00:00,2021-03-19 13:45:33+00:00,,,The Greek Theatre,-118.29629,34.119532,graduation,in-person,not_estimated,True
9CBgGLFkdfqrXTVGK4,Los Angeles Southwest College - Spring Graduation,,2021-06-08 23:00:00+00:00,2021-06-08 23:00:00+00:00,America/Los_Angeles,0,academic,"['academic', 'estimated', 'graduation']",US,56,,,2100.0,"[{'entity_id': 'MdtXxHGzEFWQmWxcUmATJw', 'name': 'Los Angeles Southwest College', 'type': 'venue', 'formatted_address': '1600 West Imperial Highway\nLos Angeles, CA 90047\nUnited States of America'}]","[-118.305646, 33.92981]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5407841']]",locality,1.0,active,2020-08-27 22:37:45+00:00,2021-03-19 12:07:33+00:00,,,Los Angeles Southwest College,-118.305646,33.92981,graduation,in-person,estimated,True
9GDkKURPphwh4ME69C,Los Angeles Valley College - Spring Graduation,,2021-06-08 16:00:00+00:00,2021-06-08 16:00:00+00:00,America/Los_Angeles,0,academic,"['academic', 'estimated', 'graduation']",US,69,,,9000.0,"[{'entity_id': 'WALz5Eg3u5wmMrz4eBpVu8', 'name': 'Monarch Stadium', 'type': 'venue', 'formatted_address': '5800 Fulton Avenue\nLos Angeles, CA 91401\nUnited States of America'}]","[-118.415945, 34.174813]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5363024']]",locality,1.0,active,2020-08-27 22:38:45+00:00,2021-03-19 14:01:46+00:00,,,Monarch Stadium,-118.415945,34.174813,graduation,in-person,estimated,True
3wby6eZs5CfFFVgMnq,Los Angeles Harbor College - Spring Graduation,,2021-06-08 07:00:00+00:00,2021-06-09 06:59:59+00:00,America/Los_Angeles,86399,academic,"['academic', 'estimated', 'graduation']",US,56,,,2000.0,"[{'entity_id': 'Wc5eWy4mKVqh8nsYVGkiED', 'name': 'Seahawk Stadium', 'type': 'venue', 'formatted_address': '1111 Figueroa Place\nWilmington, CA 90744\nUnited States of America'}]","[-118.284022, 33.784134]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5355325']]",locality,1.0,active,2020-08-27 22:36:08+00:00,2020-09-03 22:28:53+00:00,,,Seahawk Stadium,-118.284022,33.784134,graduation,in-person,estimated,True
5cq6TBCHvAyJEZKxkR,Summer Break,,2021-06-08 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,7171199,academic,"['academic', 'estimated', 'holiday']",US,58,,,2478.0,"[{'entity_id': 'aZtwEWCRc8nfX4CcFksdip', 'name': 'West Los Angeles College', 'type': 'venue', 'formatted_address': '9000 Overland Avenue\nCulver City, CA 90230\nUnited States of America'}]","[-118.387156, 34.004228]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5364195'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 23:12:03+00:00,2020-09-03 22:31:23+00:00,,,West Los Angeles College,-118.387156,34.004228,holiday,in-person,estimated,False
JoKCFKLaoKZAzYx92e,Summer Break,,2021-06-08 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,7171199,academic,"['academic', 'estimated', 'holiday']",US,66,,,6380.0,"[{'entity_id': '9pxEHSPHiTrvfhsHY49PZZ', 'name': 'Los Angeles Mission College', 'type': 'venue', 'formatted_address': '13356 Eldridge Avenue\nSylmar, CA 91342\nUnited States of America'}]","[-118.419485, 34.315346]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5379255']]",locality,1.0,active,2020-08-27 22:36:41+00:00,2020-09-03 22:19:40+00:00,,,Los Angeles Mission College,-118.419485,34.315346,holiday,in-person,estimated,False
RYq3LaLoLgbMBTPvFd,Spring Exams,,2021-06-08 07:00:00+00:00,2021-06-16 06:59:59+00:00,America/Los_Angeles,691199,academic,"['academic', 'exam', 'online-session']",US,0,,,0.0,"[{'entity_id': 'PzFqeGx7V5zPwb2zemvXTB', 'name': 'Santa Monica College', 'type': 'venue', 'formatted_address': '1900 Pico Boulevard\nSanta Monica, CA 90405\nUnited States of America'}]","[-118.470395, 34.016557]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5393701'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5368361']]",locality,1.0,active,2020-08-27 22:59:47+00:00,2021-01-26 04:14:26+00:00,,,Santa Monica College,-118.470395,34.016557,exam,online-session,not_estimated,True
RoPbvfarmN6c3UTLud,Summer Break,,2021-06-08 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,7171199,academic,"['academic', 'estimated', 'holiday']",US,65,,,5578.0,"[{'entity_id': 'DeWqEJKaRFtGpBDf6GDBzJ', 'name': 'Los Angeles Harbor College', 'type': 'venue', 'formatted_address': '1111 Figueroa Place\nWilmington, CA 90744\nUnited States of America'}]","[-118.284022, 33.784134]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5355325']]",locality,1.0,active,2020-08-27 22:36:11+00:00,2020-09-03 22:23:00+00:00,,,Los Angeles Harbor College,-118.284022,33.784134,holiday,in-person,estimated,False
SdWm2tZwdUeyGtWXiB,East Los Angeles College - Spring Graduation,,2021-06-08 07:00:00+00:00,2021-06-09 06:59:59+00:00,America/Los_Angeles,86399,academic,"['academic', 'estimated', 'graduation']",US,78,,,24000.0,"[{'entity_id': 'mERg4mVBaCW6JP9988AcTj', 'name': 'Weingart Stadium', 'type': 'venue', 'formatted_address': '1301 Avenida Cesar Chavez\nMonterey Park, CA 91754\nUnited States of America'}]","[-118.151769, 34.042868]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5370313']]",locality,1.0,active,2020-08-27 22:26:18+00:00,2020-09-03 22:09:16+00:00,,,Weingart Stadium,-118.151769,34.042868,graduation,in-person,estimated,True
WtXLybyVJuz8TaeXQS,Los Angeles Trade Technical College - Spring Graduation,,2021-06-08 07:00:00+00:00,2021-06-09 06:59:59+00:00,America/Los_Angeles,86399,academic,"['academic', 'estimated', 'graduation']",US,70,,,10258.0,"[{'entity_id': 'iE6WAPTQMrEm4tyUHbgCDM', 'name': 'Galen Center', 'type': 'venue', 'formatted_address': '3400 S Figueroa St\nLos Angeles, CA 90089\nUnited States of America'}]","[-118.279864, 34.021007]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",locality,1.0,active,2020-08-27 22:38:14+00:00,2020-09-03 22:29:07+00:00,,,Galen Center,-118.279864,34.021007,graduation,in-person,estimated,True
XJMbBfUZtcbTnPpydy,Summer Break,,2021-06-08 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,7171199,academic,"['academic', 'estimated', 'holiday']",US,71,,,10646.0,"[{'entity_id': 'htkLSUCJvJffjDUhU7cfeC', 'name': 'Los Angeles City College', 'type': 'venue', 'formatted_address': '855 North Vermont Avenue\nLos Angeles, CA 90029\nUnited States of America'}]","[-118.292473, 34.087269]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '8062691']]",locality,1.0,active,2020-08-27 22:35:40+00:00,2020-09-03 22:23:35+00:00,,,Los Angeles City College,-118.292473,34.087269,holiday,in-person,estimated,False
adsVpRV73fFqVmhtkF,Spring Exams,,2021-06-08 07:00:00+00:00,2021-06-15 06:59:59+00:00,America/Los_Angeles,604799,academic,"['academic', 'exam', 'online-session']",US,50,,,1041.0,"[{'entity_id': 'AR4TYx2g6Qx4pazLHENf82', 'name': 'Pasadena City College', 'type': 'venue', 'formatted_address': '1570 East Colorado Boulevard\nPasadena, CA 91106\nUnited States of America'}]","[-118.118199, 34.143995]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5364881']]",locality,1.0,active,2020-08-27 22:50:49+00:00,2021-01-26 04:14:16+00:00,,,Pasadena City College,-118.118199,34.143995,exam,online-session,not_estimated,True
q8jjKzHFwddYGR3Hdk,Summer Break,,2021-06-08 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,7171199,academic,"['academic', 'estimated', 'holiday']",US,72,,,11917.0,"[{'entity_id': 'vveYakrX9C6U3CBvFSZSNQ', 'name': 'Los Angeles Valley College', 'type': 'venue', 'formatted_address': '5800 Fulton Avenue\nLos Angeles, CA 91401\nUnited States of America'}]","[-118.421718, 34.175568]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5363024']]",locality,1.0,active,2020-08-27 22:38:46+00:00,2021-03-23 21:28:20+00:00,,,Los Angeles Valley College,-118.421718,34.175568,holiday,in-person,estimated,False
qnfd4aqteZ9P8GY9GE,Summer Break,,2021-06-08 07:00:00+00:00,2021-08-30 06:59:59+00:00,America/Los_Angeles,7171199,academic,"['academic', 'estimated', 'holiday']",US,70,,,10263.0,"[{'entity_id': '36Ni6bFidX2bME3rKyW8m8R', 'name': 'Los Angeles Trade Technical College', 'type': 'venue', 'formatted_address': '400 West Washington Boulevard\nLos Angeles, CA 90015\nUnited States of America'}]","[-118.269695, 34.032848]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5360529']]",locality,1.0,active,2020-08-27 22:38:15+00:00,2020-09-03 22:15:48+00:00,,,Los Angeles Trade Technical College,-118.269695,34.032848,holiday,in-person,estimated,False
uf5X66QQcsXHb5UGVh,Los Angeles Mission College - Spring Graduation,,2021-06-08 07:00:00+00:00,2021-06-09 06:59:59+00:00,America/Los_Angeles,86399,academic,"['academic', 'estimated', 'graduation']",US,62,,,4200.0,"[{'entity_id': '9pxEHSPHiTrvfhsHY49PZZ', 'name': 'Los Angeles Mission College', 'type': 'venue', 'formatted_address': '13356 Eldridge Avenue\nSylmar, CA 91342\nUnited States of America'}]","[-118.419485, 34.315346]","[['6295630', '6255149', '6252001', '5332921', '5368381', '5368361'], ['6295630', '6255149', '6252001', '5332921', '5368381', '5379255']]",locality,1.0,active,2020-08-27 22:36:39+00:00,2021-03-19 13:13:28+00:00,,,Los Angeles Mission College,-118.419485,34.315346,graduation,in-person,estimated,True
